E100000001	-0.0439	2214	752	91	88	0.97
E100000002	-0.0589	2699	1004	88	88	0.96
E100000003	-0.0893	16787	6198	99	93	0.94
E100000004	0.0000	1954	957	92	90	1
E100000005	0.0976	999	534	91	91	1.07
E100000006	0.1763	5883	1909	89	89	1.13
E100000007	0.6323	1475	704	88	87	1.55
E100000008	-0.5353	13394	3625	93	90	0.69
E100000009	-0.2863	18223	5864	97	92	0.82
E100000010	0.4005	1498	955	91	92	1.32
E100000011	0.1890	13982	6947	94	93	1.14
E100000012	0.0976	4463	1530	92	92	1.07
E100000013	-0.0291	18211	5919	108	100	0.98
E100000014	-0.1361	7775	2280	92	88	0.91
E100000015	-0.1047	4462	1775	92	94	0.93
E100000016	-0.0291	12995	5597	115	101	0.98
E100000017	0.0704	10363	5498	97	94	1.05
E100000018	-0.0145	752	275	90	89	0.99
E100000019	1.0072	555	340	92	94	2.01
E100000020	0.2265	677	339	90	91	1.17
E100000021	0.0841	8280	3889	93	91	1.06
E100000022	-0.2176	5751	2326	93	94	0.86
E100000023	-0.1361	3024	1354	94	90	0.91
E100000024	0.0976	10069	3384	92	90	1.07
E100000025	0.1635	760	306	89	89	1.12
E100000026	0.2630	1708	774	89	91	1.2
E100000027	0.1243	1059	552	91	92	1.09
E100000028	-0.0740	11548	5166	102	99	0.95
E100000029	-0.3401	7426	2620	92	92	0.79
E100000030	0.8480	1097	500	90	90	1.8
E100000031	-0.1203	29621	9824	99	92	0.92
E100000032		97	91	89	88	
E100000033	-0.0439	8097	3403	93	91	0.97
E100000034	-0.0439	7927	3545	90	91	0.97
E100000035	0.0704	11990	5543	96	94	1.05
E100000036		124	135	89	92	
E100000037	-0.4941	772	281	94	96	0.71
E100000038	-0.0439	5511	1992	92	91	0.97
E100000039	0.1110	2020	961	93	92	1.08
E100000040	0.0976	2512	1232	100	98	1.07
E100000041	0.2510	1066	640	92	94	1.19
E100000042	0.1110	4749	1644	93	88	1.08
E100000043	0.0976	1985	701	93	93	1.07
E100000044	0.0566	5070	1954	92	90	1.04
E100000045	0.0566	1808	831	88	90	1.04
E100000046	0.1506	1860	996	93	93	1.11
E100000047	0.0286	12064	6265	95	93	1.02
E100000048		8661	2714	89	88	
E100000049	0.1110	9362	3477	92	90	1.08
E100000050	0.0976	2988	1210	89	89	1.07
E100000051	-0.0589	6169	2595	90	89	0.96
E100000052	-0.1361	252	172	89	90	0.91
E100000053	-0.4540	6734	2156	94	89	0.73
E100000054		865	319	89	89	
E100000055	0.0426	6737	2328	92	87	1.03
E100000056	-0.2863	6977	2298	92	89	0.82
E100000057		118	95	88	89	
E100000058	0.2388	11823	6663	96	92	1.18
E100000059	0.7485	2698	1781	94	95	1.68
E100000060		101	95	89	89	
E100000061		122	121	92	92	
E100000062	0.0000	3451	1304	92	92	1
E100000063	-0.0893	1573	659	93	91	0.94
