2048	9221	7911	-0.153887
2096	14982	13498	-0.260655
2144	8729	10560	-0.549719
2192	3970	5650	-0.758039
2730	6622	7011	-0.458844
1141	7909	4062	0.466297
1874	3638	33181	-2.83476
2490	8508	14259	-0.949669
2778	10560	10484	-0.411498
2803	9034	5039	0.489259
1274	942	1117	-0.176479
2826	5671	4127	0.092949
1322	10220	53143	-2.158051
1370	9311	12044	-0.606617
558	27242	20714	-0.109468
2874	18489	18515	-0.417295
1418	9429	6298	0.116521
807	1027	1687	-0.194151
855	15783	6908	0.567886
606	22595	7127	0.909616
654	33942	11077	0.723379
2122	6720	17527	-1.453915
692	13297	32873	-1.297425
2170	6390	17053	-1.784395
903	963	1700	0.034867
442	5403	12586	-1.292763
3018	7583	9281	-0.604278
2240	14839	7949	0.414097
2559	8378	15738	-1.039384
2607	13033	20073	-0.784266
1466	10050	6087	0.254799
1514	10219	7547	0.001008
1180	11407	6160	0.465896
1276	9448	3831	0.959752
1324	10313	4198	0.837404
1372	11307	3899	1.048371
1540	13233	4311	1.178877
1588	8389	3445	0.971661
3066	12732	3989	1.078349
1636	12130	6007	0.494723
951	15546	5122	0.89798
2851	7846	3995	0.607955
999	839	1671	0.193061
2538	6875	9646	-0.70886
2655	7341	9708	-0.582325
2732	7083	10851	-0.785666
1420	6968	15968	-1.350195
2586	7844	19381	-1.367587
2962	6660	28475	-2.114801
1468	6476	8478	-0.575491
2780	11558	10549	-0.205063
2828	10696	5831	0.451774
2876	5720	6976	-0.559725
2924	10361	8238	-0.022219
2179	9522	11223	-0.436865
1672	1017	2018	0.244354
385	8033	4505	0.644806
433	7521	4739	0.247349
481	9965	4328	0.777919
5254	8908	5251	0.349164
2972	14027	8739	0.166933
1166	13701	10023	-0.024179
1214	9002	5754	0.230762
2634	7518	5434	0.041626
3020	11412	6049	0.539632
1262	7815	6872	-0.260655
2288	12360	5024	0.780555
1954	7697	2930	1.010054
2002	9544	3457	0.970936
2050	8387	2852	1.203704
2098	5367	4922	-0.356214
2146	9991	2381	1.677651
2194	17808	7224	0.644136
2242	8639	4798	0.366572
1684	4490	3530	-0.245036
1732	13601	26861	-1.22315
3068	5632	18624	-1.626449
1035	7794	14711	-1.032189
1516	9615	16154	-1.010912
1182	7520	11580	-0.906078
867	10666	20523	-1.059439
915	8093	16767	-1.156039
5330	11601	8677	-0.023526
1011	8117	12724	-0.879576
1230	5290	6782	-0.581182
1059	12068	14599	-0.568704
1107	7665	13092	-1.010912
773	8557	15002	-0.976426
1278	6567	14170	-1.247301
1326	9098	25644	-1.507224
1374	7878	28592	-1.728927
821	6394	19470	-1.619976
1047	6494	12953	-1.267504
2321	11562	12041	-0.413426
2830	5212	6768	-0.636328
2878	8807	24031	-1.456651
1720	7530	14005	-1.10272
2369	9233	12841	-0.697255
869	9524	3931	0.956077
917	10166	3857	0.972144
3010	7661	3141	0.825452
2682	9221	9290	-0.438843
1422	9693	6654	0.065825
1470	10757	5322	0.488476
1095	933	1643	-0.067621
1780	6408	28234	-1.967477
1828	6269	65535	-2.761429
1876	5189	65535	-3.079882
1542	7557	49850	-2.429295
2974	14339	7152	0.397075
1590	8127	45216	-2.191762
3022	6581	10866	-0.870388
2658	6839	16168	-1.321067
2324	14911	45894	-1.530548
1310	7863	6527	-0.11018
5286	15091	10808	0.018707
2417	7855	12669	-0.830054
2899	10462	26841	-1.360096
1358	9758	9881	-0.362616
2736	12231	6079	0.532911
