2048	2644	777	1.004384
2096	5305	2565	0.354074
2144	3911	1574	0.627725
2192	2852	2253	0.056434
2730	2109	1742	-0.155338
1141	2707	3462	-0.545897
1874	7905	498	2.348384
2490	4306	2713	0.162152
2778	3774	3446	-0.294437
2803	1035	2187	-1.434506
1274	896	317	0.399217
2826	1968	2074	-0.598152
1322	51748	880	3.701273
1370	9864	2053	1.472135
558	8198	4998	0.203103
2874	6171	3528	0.231102
1418	5085	2614	0.343938
807	3002	2611	-0.197743
855	2276	2556	-0.52267
606	2787	4651	-0.857358
654	3607	5539	-0.667932
2122	3914	787	1.58986
692	6749	1725	1.129955
2170	5815	1500	1.099946
903	2064	1089	0.496325
442	2733	1321	0.373002
3018	3147	2395	-0.048212
2240	2692	1636	0.18063
2559	1330	2353	-1.161213
2607	645	1107	-1.835221
1466	1775	2658	-0.86272
1514	3100	2629	-0.091186
1180	667	1680	-1.977593
1276	709	2839	-2.29673
1324	1001	2463	-1.559458
1372	896	2883	-2.087212
1540	1069	1401	-1.0301
1588	642	2143	-2.289239
3066	952	3282	-1.85436
1636	3318	1245	0.886636
951	997	3724	-1.919221
2851	538	221	0.39871
999	926	2827	-2.245436
2538	1920	1594	-0.29647
2655	2586	2238	-0.226731
2732	1588	905	0.208643
1420	4103	2495	0.112719
2586	3475	1828	0.380784
2962	9767	2172	1.197954
1468	1097	752	-0.398107
2780	2790	3645	-0.521395
2828	1934	2666	-0.703971
2876	1023	413	0.271684
2924	1561	1835	-0.594034
2179	4219	2515	0.302892
1672	1824	1362	-0.400362
385	631	1052	-2.169799
433	3796	4041	-0.280324
481	673	1669	-2.335048
5254	2310	3714	-0.801884
2972	2481	2228	-0.453677
1166	1218	1344	-0.684289
1214	1258	2516	-1.381944
2634	1595	1917	-0.742948
3020	1501	2164	-0.860929
1262	484	187	0.02669
2288	948	1992	-1.298201
1954	1119	2168	-1.622558
2002	1076	2325	-1.463494
2050	1203	2917	-1.645815
2098	3352	2328	0.018556
2146	1075	2799	-1.775433
2194	2695	4051	-0.744539
2242	1436	2637	-1.244279
1684	4659	2414	0.443868
1732	1703	368	0.989313
3068	7185	2377	0.746718
1035	3262	1381	0.484282
1516	3998	2347	0.1938
1182	5353	2483	0.464517
867	3650	1483	0.608156
915	3087	1514	0.372481
5330	1316	1287	-0.596778
1011	2767	1723	0.14529
1230	32647	6467	0.630547
1059	1863	1275	-0.130042
1107	3195	2133	0.061425
773	2266	1636	-0.038733
1278	2911	1524	0.310683
1326	8999	3312	0.712075
1374	7661	1983	1.205005
821	6077	2337	0.670402
1047	6324	1573	1.054624
2321	5130	2956	0.28826
2830	2037	2183	-0.318064
2878	4082	2327	0.271684
1720	3860	2028	0.243035
2369	3295	2976	-0.194064
869	899	3030	-2.51425
917	1490	2690	-1.137345
3010	2410	2783	-0.670886
2682	2869	2091	-0.039519
1422	2100	2529	-0.662049
1470	1536	3012	-1.298201
1095	1373	2179	-1.036476
1780	6720	1583	1.226308
1828	8110	982	2.048539
1876	7629	1667	1.195897
1542	11998	1789	1.749351
2974	2007	4228	-1.13499
1590	17553	1785	2.029542
3022	4517	1639	0.686138
2658	5809	1939	0.791575
2324	7853	1476	1.488656
1310	2908	1290	0.7191
5286	1182	2155	-1.089005
2417	3518	2179	0.371438
2899	2614	589	1.631404
1358	2188	1160	0.29504
2736	1444	1899	-0.758973
2947	1734	2632	-0.86272
2784	3407	4001	-0.5368
2348	3115	1379	0.388506
2832	1519	1848	-0.702444
2396	3822	2932	-0.036377
2444	4611	1770	0.661465
1518	4028	3262	-0.15181
1184	716	2207	-2.063115
1232	2096	3957	-1.009135
1280	1145	2246	-1.183192
4852	626	2837	-2.51425
1013	821	3040	-2.010929
1328	578	2081	-2.111905
2492	1605	1824	-0.613399
2227	2991	996	1.006045
2218	5653	274	3.415016
1768	7768	1091	1.770432
625	3489	892	0.90271
2880	1696	1419	-0.292409
1061	545	206	0.023001
1109	9593	2408	1.139438
1143	2640	3320	-0.634571
809	2466	2971	-0.65329
857	1671	3302	-1.220932
2540	2878	1604	0.181892
1406	2178	2822	-0.620406
2976	1792	1477	-0.221055
3024	1345	1586	-0.699395
3072	2872	1680	0.093618
2372	2064	2509	-0.6303
2266	2707	1367	0.264163
740	1147	1134	-0.702444
1083	2855	1737	0.167923
3073	880	1287	-1.127956
3121	2317	2819	-0.741359
2290	3629	1773	0.50275
1956	2395	2969	-0.76221
1932	3197	793	1.079086
1980	17668	722	2.901269
2028	11135	1123	2.183934
2420	2959	928	1.054097
2076	7790	1214	1.650602
1454	2607	1808	-0.262466
3169	3929	1836	0.450156
3217	7423	2655	0.764481
3265	11084	2186	1.523376
775	7169	1604	1.251504
823	7654	2206	0.996039
2312	4741	1754	0.640561
871	2306	1176	0.291656
919	2416	2274	-0.35297
1816	2918	2053	-0.039519
1864	3454	2149	0.105939
2360	4630	1845	0.564827
1638	544	262	-0.124887
3313	1935	2329	-0.752532
1376	1323	1959	-0.976479
3361	1394	964	-0.008533
3409	2546	1951	-0.214473
3075	2288	1274	0.283145
1424	2340	2797	-0.49997
3123	1243	2258	-1.178266
2124	4165	1605	0.758477
3171	1275	1137	-0.394734
967	2993	715	1.518584
1015	4694	2342	0.387993
793	2046	2069	-0.50497
905	1886	1985	-0.420887
2468	6270	2529	0.696744
2516	1443	1549	-0.579078
406	3752	2984	-0.157106
3219	197	73	0.305124
2995	1081	1318	-0.869914
1686	3310	1248	0.7606
3267	1156	1001	-0.439492
3315	1505	1921	-0.765456
1912	1895	2611	-0.72249
1578	1925	1643	-0.361619
2564	968	2268	-1.358133
3363	737	1279	-1.548724
2612	1565	1986	-0.746132
3411	2796	1225	0.500001
2660	1207	2429	-1.276282
1063	2230	1153	0.257754
2326	3787	1968	0.437052
3077	3392	2573	-0.048212
3125	1206	1305	-0.684289
3058	2403	2266	-0.276328
3173	1309	1109	-0.403754
3221	1230	2017	-1.064586
1472	784	2184	-1.914079
1520	1182	2585	-1.312148
3269	1115	2964	-1.641901
3317	1376	2344	-1.089005
3365	1043	1556	-0.908557
3413	1636	2796	-0.998815
3079	974	1220	-1.109437
2172	1363	1175	-0.361619
2220	10022	1704	1.656969
2465	4953	2138	0.531607
3127	2178	2014	-0.274336
1111	7480	1404	1.423423
777	1491	1994	-0.857358
2004	1849	796	0.465942
2052	2926	1589	0.342328
3175	1050	1263	-1.166055
3223	391	326	-0.419736
1626	5119	2381	0.436563
3271	643	1121	-1.634119
3319	1643	2509	-0.888129
3367	1260	1753	-0.88263
3415	807	2007	-1.825787
702	2201	2473	-0.713188
3081	1404	3582	-1.517198
454	1162	3458	-1.839971
3129	2236	3366	-0.968479
750	1307	2603	-1.397119
416	650	1003	-1.431337
3177	1120	2341	-1.403254
464	2288	1554	-0.192229
2374	1275	3964	-1.65765
825	1307	2357	-1.146824
2422	659	1763	-2.45088
1502	4390	3561	-0.052188
512	1963	3927	-1.178266
560	2758	4375	-0.699395
3225	1971	3126	-1.051514
3273	1894	3301	-1.137345
2470	3159	2221	0.057149
673	682	1448	-2.709742
502	1292	1155	-0.830971
2148	1653	2612	-0.902945
608	2233	4000	-0.994716
656	2815	4433	-0.711646
3321	1243	3474	-1.541632
3369	1425	3055	-1.268185
550	681	2042	-2.407955
3417	524	1001	-1.645815
3083	3784	1812	0.396169
704	1845	2198	-0.641729
3131	3447	1592	0.427233
3179	536	915	-2.016595
3227	1052	2369	-1.603582
3275	440	757	-2.342892
2518	525	1154	-2.533118
3323	1482	1864	-0.755748
1734	1127	1738	-1.361079
3371	806	1716	-1.618734
598	507	1818	-2.967571
3419	688	2407	-2.335048
3085	1283	2534	-1.312148
3133	1014	2054	-1.337754
646	715	2043	-2.005295
3181	425	681	-2.111905
2268	2547	2156	-0.332724
1131	1645	3587	-1.241658
3229	1458	4748	-1.581277
752	2353	4671	-0.942912
694	907	1847	-2.005295
3277	1747	3720	-1.185664
3325	1296	2609	-1.109437
3373	1009	2080	-1.403254
1186	982	3508	-2.045415
742	563	1790	-2.533118
3421	1751	3360	-1.066781
3087	1235	2251	-1.260153
1168	1687	1624	-0.346532
3135	1106	1433	-0.852025
3183	410	1066	-2.562106
1234	2487	3835	-0.848485
1282	3050	2071	-0.043461
1330	6364	1348	1.257544
5109	3989	4445	-0.412855
3231	1523	2996	-1.185664
408	2766	1043	1.257113
3279	452	1075	-2.533118
456	797	2248	-1.784401
3327	1620	1624	-0.523946
3375	1379	1820	-0.869914
3423	806	1831	-1.731758
3043	743	1830	-1.798007
3137	629	2627	-2.66529
3185	1419	1882	-0.813759
1782	1035	2007	-1.418758
3233	2042	3301	-0.946803
504	700	1892	-2.163198
2566	1175	2599	-1.314961
3281	2615	2784	-0.543289
2614	689	1592	-1.698141
3329	1034	3510	-2.016595
3377	1113	3121	-1.731758
1001	1023	3593	-2.231252
2513	1048	1415	-0.984543
387	1040	458	-0.194982
2662	896	1549	-1.226073
2328	1352	1486	-0.656201
1049	1466	3480	-1.493347
435	2064	1332	0.043484
1097	1098	2670	-1.67365
4658	1672	2842	-0.982521
531	1913	1866	-0.478995
552	1730	2171	-0.699395
3425	971	3315	-2.081133
579	650	1641	-2.602111
627	591	1869	-2.477549
2805	989	2726	-1.888761
675	554	1309	-1.223499
723	951	1905	-1.538104
1216	1273	3598	-1.566678
1674	2776	1987	-0.008533
2376	2849	2342	-0.178574
1830	2412	1473	0.167923
797	3812	2378	0.1557
3091	794	1839	-1.929583
3139	1498	2859	-1.2655
3187	938	2815	-1.914079
1941	2323	6195	-1.425027
3235	1386	3269	-1.358133
873	858	1834	-1.2655
3283	492	1035	-2.327266
1264	998	1600	-1.723247
2424	832	1542	-1.431337
1312	941	2086	-1.463494
3331	895	1456	-1.323448
2588	3155	1362	0.558789
3379	2290	2438	-0.424349
3427	1114	2645	-1.479968
418	1985	3723	-1.173364
3093	1160	4394	-1.983072
2853	1087	3428	-1.950637
3141	2076	765	0.148555
3189	1783	2210	-0.717829
1378	1464	1979	-0.902945
3237	1678	3262	-1.249543
3285	3383	3081	-0.222943
3333	1072	2263	-1.378936
921	4525	2074	0.460707
3381	3250	2404	-0.267395
2472	2260	2828	-0.63886
2520	1223	1401	-0.788484
3429	3087	2698	-0.280324
2196	2263	2359	-0.357285
3095	1319	1452	-0.65766
2244	2265	1330	0.153757
3143	2329	1344	0.147903
2292	1856	2477	-0.77855
3191	1146	527	0.673106
3239	1646	1887	-0.675333
3287	1679	1187	-0.041094
3335	2946	2387	-0.192229
3383	947	1151	-0.921778
389	597	1985	-2.869591
1989	3320	4795	-0.733454
2037	2398	2674	-0.65329
490	1874	1416	-0.225783
538	1607	2586	-0.927497
1145	3061	4008	-0.612003
3431	1746	2857	-0.956597
969	815	1083	-1.65765
1934	1936	1015	0.347684
1982	3058	1528	0.366732
3074	1887	639	0.765888
811	5612	1750	1.00161
859	3044	2120	-0.045042
3122	2418	2051	-0.277326
907	21750	870	3.089936
3170	2024	1431	0.057149
3218	1855	1211	0.050699
2636	4028	1883	0.46309
2684	4249	1298	0.839418
2085	5909	1743	0.783662
600	2679	1128	0.520883
3266	796	649	-0.534216
2568	3109	2091	0.051418
2901	6434	2882	0.654807
2350	3502	1794	0.477737
2133	2225	1025	0.450638
3314	1561	1554	-0.470484
3362	1277	959	-0.259521
3410	1733	1188	0.039857
3076	2216	1527	-0.174963
1426	1877	3299	-1.077831
1878	6730	1677	1.096415
1544	5000	619	2.157967
1592	6112	852	1.793219
1640	19228	1542	2.48252
1688	14220	1938	1.758384
1474	3077	2814	-0.383574
2949	9884	2130	1.21088
1017	4967	2612	0.310683
1522	24652	1584	2.556475
2030	9808	877	2.53026
2078	7792	1619	1.48232
586	14886	1475	2.269496
1722	12800	928	2.265659
2126	1214	458	0.579762
3124	2028	2167	-0.663516
3172	1237	1594	-0.89551
3220	3488	1555	0.397186
3268	2932	2588	-0.266407
3316	1662	1938	-0.596778
648	1015	2202	-1.190627
955	1365	3885	-1.489985
1003	901	2182	-1.8118
2616	2045	2869	-0.813759
2664	498	449	-1.051514
2408	1474	1554	-0.548511
1065	1180	892	-0.273341
3364	703	1095	-0.76059
3412	1597	1490	-0.445378
3078	1284	2979	-1.456979
3126	1394	2831	-1.151597
3174	1356	851	-0.082935
2174	2777	767	0.868714
3222	1447	714	0.025953
1188	3261	1672	0.336402
1113	9188	2406	1.010185
1236	3684	3444	-0.267395
4712	893	1351	-1.168486
3270	815	778	-0.672366
1770	1907	1746	-0.369248
466	3785	1803	0.300095
2561	4938	2314	0.427727
1818	5615	2474	0.51095
3318	3720	635	1.386306
1866	3422	1750	0.438516
1284	12788	896	2.656499
2609	10968	1980	1.57916
2398	2682	2650	-0.409432
2456	1356	1992	-0.96252
2657	2679	2794	-0.563014
1051	3808	3367	-0.231486
1332	1816	3033	-0.89922
2329	2754	2850	-0.419736
3366	1849	1918	-0.488811
2377	3048	2832	-0.417437
3414	2018	1383	0.113394
1099	1746	2619	-0.844957
2997	1477	2765	-1.091254
1360	1925	1787	-0.444198
1380	1794	1357	-0.182197
3080	760	861	-0.803572
841	2033	2853	-0.786821
1408	1923	2945	-0.841442
1456	1472	1869	-0.83794
1736	8937	1280	1.667872
3045	3683	2128	0.132786
2504	2328	1411	0.20063
1147	3214	2264	-0.124887
2711	1045	2438	-1.727493
3128	1133	3498	-1.762129
3176	1411	1693	-0.43131
3224	430	168	-0.05618
3272	1928	1188	0.07555
3368	924	1002	-0.906683
893	1831	3164	-1.244279
696	1079	1583	-1.183192
3416	1411	2029	-0.84672
