CUST_8637_PI245939919	3.786	15255	5225	50	237	243	88	36	58	58	67	33	49	98	92	0	2534	2444	594	24	65	65	70	20	28	100	100	0	0.072	0.078	0.078	0.071	1.641	0.072	0.671	80	92	100	2648	2564	-3.786	179	2469	185	2379	19434	195557	5.333	118.7	0	0	0	-3.786
CUST_1268_PI245939919	3.747	14815	8905	50	394	392	146	37	66	66	100	155	155	86	55	0	4471	4430	1435	32	66	66	91	134	147	100	100	0	0.074	0.075	0.072	0.071	1.483	0.072	0.813	80	116	100	4733	4690	-3.747	328	4405	326	4364	31330	354410	1.884	32.381	0	0	0	-3.747
CUST_1267_PI245939919	3.724	14630	8840	50	360	350	163	46	61	61	65	24	36	95	90	0	4018	3680	1545	41	66	66	83	96	115	100	97	0	0.076	0.08	0.078	0.079	1.606	0.081	0.807	80	92	100	4251	3903	-3.724	299	3952	289	3614	27993	294404	11.875	37.469	0	0	0	-3.724
CUST_8639_PI245939919	3.661	17125	7955	50	308	318	99	31	65	65	76	36	47	97	96	0	3139	3089	711	23	66	66	72	24	33	100	100	0	0.079	0.084	0.082	0.077	1.652	0.081	0.778	80	92	100	3316	3276	-3.661	243	3073	253	3023	25426	247143	6.722	125.708	0	0	0	-3.661
CUST_1265_PI245939919	3.652	18220	6935	50	665	596	265	44	67	67	80	47	58	93	88	0	7587	6679	2665	39	71	71	170	427	251	96	95	0	0.08	0.08	0.079	0.071	1.623	0.082	0.927	80	92	100	8114	7137	-3.652	598	7516	529	6608	47686	534347	10.979	15.244	0	0	0	-3.652
CUST_1266_PI245939919	3.579	14995	2490	50	604	605	261	43	60	60	68	37	54	93	91	0	6563	6045	2429	40	63	63	95	205	215	97	93	0	0.084	0.091	0.091	0.087	1.37	0.09	0.917	80	259	100	7044	6527	-3.579	544	6500	545	5982	48418	483607	14.514	29.024	0	0	0	-3.579
CUST_3944_PI245939919	3.392	14445	10685	50	69	76	36	47	67	67	82	73	89	3	1	0	88	92	26	28	67	67	70	19	27	55	20	0	0.095	0.36	0.927	0.847	5.012	6.774	0.06	80	92	100	23	34	-3.392	2	21	9	25	6078	7358	-0.082	1.158	0	0	0	-3.392
CUST_8642_PI245939919	3.358	14300	7000	50	351	368	137	37	63	63	72	29	40	98	96	0	3020	2892	882	30	68	68	76	50	65	100	100	0	0.098	0.108	0.098	0.101	1.462	0.102	0.813	80	116	100	3240	3129	-3.358	288	2952	305	2824	29461	231389	10.207	56.32	0	0	0	-3.358
CUST_9015_PI245939919	3.352	15475	9540	50	704	670	254	37	71	71	87	55	63	96	95	0	6538	6197	2059	33	74	74	91	66	72	100	100	0	0.098	0.098	0.096	0.09	1.487	0.098	0.912	80	116	100	7097	6722	-3.352	633	6464	599	6123	53579	495747	10.6	92.515	0	0	0	-3.352
CUST_8641_PI245939919	3.35	16610	3000	50	383	376	127	33	65	65	66	25	37	96	96	0	3305	3285	972	29	62	62	65	15	23	100	100	0	0.098	0.096	0.095	0.091	1.549	0.095	0.828	80	116	100	3561	3534	-3.35	318	3243	311	3223	30066	262810	12.4	214.667	0	0	0	-3.35
CUST_8640_PI245939919	3.29	16535	2620	50	380	362	132	36	60	60	73	40	54	95	92	0	3194	3122	891	28	64	64	72	29	40	100	100	0	0.102	0.099	0.098	0.089	1.572	0.097	0.825	80	116	100	3450	3360	-3.29	320	3130	302	3058	28924	249728	7.225	105.172	0	0	0	-3.29
CUST_8678_PI245939919	3.268	19835	3635	50	553	549	211	38	66	66	79	55	69	96	93	0	4755	4778	1391	29	64	64	79	69	87	100	100	0	0.104	0.102	0.1	0.093	1.456	0.107	0.874	80	116	100	5178	5197	-3.268	487	4691	483	4714	43906	382224	8.545	68.101	0	0	0	-3.268
CUST_9014_PI245939919	3.251	14595	6110	50	551	526	203	38	64	64	93	89	95	93	88	0	4707	4606	1655	35	70	70	87	68	78	100	100	0	0.105	0.102	0.096	0.098	1.365	0.097	0.842	80	92	100	5124	4998	-3.251	487	4637	462	4536	42068	368476	4.865	66.456	0	0	0	-3.251
CUST_2116_PI245939919	3.204	19100	3380	50	458	438	197	44	68	68	75	42	56	90	88	0	3661	3368	1291	38	68	68	107	179	167	97	96	0	0.109	0.112	0.108	0.1	1.707	0.117	0.861	80	92	100	3983	3670	-3.204	390	3593	370	3300	35024	269427	8.643	18.218	0	0	0	-3.204
CUST_8679_PI245939919	3.201	15655	3510	50	820	770	277	35	69	69	72	28	38	98	96	0	6970	6276	1913	30	63	63	79	75	94	100	100	0	0.109	0.113	0.114	0.101	1.677	0.113	0.925	80	92	100	7658	6914	-3.201	751	6907	701	6213	61601	502082	24.929	82.627	0	0	0	-3.201
CUST_8643_PI245939919	3.069	15180	8015	50	557	544	228	41	63	63	77	47	61	95	91	0	4213	3869	1504	38	68	68	129	285	220	98	96	0	0.119	0.127	0.123	0.121	1.331	0.127	0.915	80	92	100	4639	4282	-3.069	494	4145	481	3801	43497	309541	9.936	13.123	0	0	0	-3.069
CUST_4041_PI245939919	2.942	14155	7510	50	213	213	83	38	64	64	76	47	61	93	72	0	1209	1258	420	33	64	64	72	37	51	100	100	0	0.13	0.125	0.128	0.112	2.012	0.118	0.619	80	92	100	1294	1343	-2.942	149	1145	149	1194	17061	100600	2.915	32.054	0	0	0	-2.942
CUST_4042_PI245939919	2.934	13715	4970	50	202	202	68	33	56	56	63	27	42	95	92	0	1179	1149	322	28	63	63	64	15	23	100	100	0	0.131	0.134	0.133	0.122	1.754	0.117	0.657	80	92	100	1262	1232	-2.934	146	1116	146	1086	16134	91911	5.148	72.333	0	0	0	-2.934
CUST_7690_PI245939919	2.914	13785	6875	50	1306	1265	405	32	62	62	75	37	49	100	100	0	9448	9111	2715	29	70	70	81	54	66	100	100	0	0.133	0.133	0.133	0.131	1.215	0.133	0.953	80	92	100	10622	10244	-2.914	1244	9378	1203	9041	101224	728914	32.162	167.222	0	0	0	-2.914
CUST_7691_PI245939919	2.822	17305	9540	50	1680	1482	590	39	62	62	71	38	53	98	97	0	11514	10436	3664	35	69	69	89	87	97	100	100	0	0.141	0.137	0.135	0.127	1.302	0.14	0.963	80	116	100	13063	11787	-2.822	1618	11445	1420	10367	118555	834884	37.132	118.931	0	0	0	-2.822
CUST_3946_PI245939919	2.807	13860	4460	50	62	64	19	29	61	61	65	21	32	15	5	0	71	73	18	24	64	64	66	17	25	33	5	0	0.143	0.333	1	0.856	5.456	69.091	0	80	116	100	8	12	-2.807	1	7	3	9	5138	5828	-0.048	0.412	0	0	0	-2.807
CUST_8673_PI245939919	2.763	16170	2490	50	1150	1088	474	43	65	65	72	30	41	98	95	0	7429	6739	2580	38	66	66	78	65	83	100	100	0	0.147	0.153	0.15	0.141	1.541	0.154	0.936	80	266	100	8448	7696	-2.763	1085	7363	1023	6673	87075	539104	33.867	102.477	0	0	0	-2.763
CUST_3408_PI245939919	2.729	14705	11000	50	1259	1193	490	41	64	64	75	44	58	98	97	0	7994	7846	3201	40	71	71	110	210	190	100	97	0	0.151	0.145	0.146	0.135	1.677	0.142	0.954	80	92	100	9118	8904	-2.729	1195	7923	1129	7775	95428	627685	25.409	36.838	0	0	0	-2.729
CUST_8672_PI245939919	2.728	13640	12335	50	1266	1190	535	44	71	71	100	131	131	93	90	0	7985	7590	3300	43	69	69	137	295	215	98	96	0	0.151	0.149	0.15	0.143	1.418	0.147	0.956	80	116	100	9111	8640	-2.728	1195	7916	1119	7521	95161	607175	8.321	25.264	0	0	0	-2.728
CUST_8628_PI245939919	2.726	20055	10110	50	486	459	215	46	67	67	101	98	97	86	78	0	2844	2701	1113	41	71	71	134	204	152	97	95	0	0.151	0.149	0.146	0.131	1.641	0.165	0.901	80	92	100	3192	3022	-2.726	419	2773	392	2630	36733	216064	3.653	12.583	0	0	0	-2.726
CUST_2141_PI245939919	2.7	17600	5350	50	1150	1090	345	31	68	68	104	161	154	96	91	0	7100	6527	1909	29	68	68	101	147	145	100	100	0	0.154	0.158	0.159	0.152	1.32	0.159	0.95	80	116	100	8114	7481	-2.7	1082	7032	1022	6459	87239	522138	6.124	43.714	0	0	0	-2.7
CUST_3407_PI245939919	2.69	15915	7510	50	1475	1401	329	23	64	64	68	25	36	100	100	0	9173	9017	1697	18	68	68	72	22	30	100	100	0	0.155	0.149	0.151	0.147	1.194	0.148	0.95	80	92	100	10516	10286	-2.69	1411	9105	1337	8949	112115	721336	53.32	406.591	0	0	0	-2.69
CUST_3483_PI245939919	2.684	18515	8970	50	502	494	182	36	64	64	74	55	74	97	93	0	2880	2758	731	26	66	66	84	74	88	100	100	0	0.156	0.16	0.16	0.145	1.652	0.163	0.861	80	116	100	3252	3122	-2.684	438	2814	430	2692	39492	220636	7.636	36.135	0	0	0	-2.684
CUST_9159_PI245939919	2.661	14775	9730	50	620	643	310	48	65	65	79	57	72	92	88	0	3582	3386	1572	46	73	73	129	293	227	93	91	0	0.158	0.174	0.175	0.171	1.454	0.179	0.899	80	92	100	4064	3891	-2.661	555	3509	578	3313	51433	270888	9.895	11.116	0	0	0	-2.661
CUST_8629_PI245939919	2.645	16830	9605	50	791	765	254	33	59	59	65	25	38	100	100	0	4642	4450	1269	28	64	64	68	22	32	100	100	0	0.16	0.161	0.162	0.155	1.31	0.164	0.925	80	116	100	5310	5092	-2.645	732	4578	706	4386	61211	356014	28	199.182	0	0	0	-2.645
CUST_3579_PI245939919	2.636	19650	4205	50	351	328	145	44	69	69	101	95	94	82	71	0	1822	1696	715	42	69	69	131	152	116	95	88	0	0.161	0.159	0.161	0.143	2.231	0.155	0.713	80	92	100	2035	1886	-2.636	282	1753	259	1627	26243	135694	2.389	10.296	0	0	0	-2.636
CUST_3484_PI245939919	2.627	18150	12270	50	574	555	246	44	68	68	135	248	183	81	51	0	3193	2916	1157	39	68	68	105	117	111	98	97	0	0.162	0.171	0.161	0.162	1.373	0.167	0.848	80	92	100	3631	3335	-2.627	506	3125	487	2848	44438	233252	1.694	24.026	0	0	0	-2.627
CUST_3479_PI245939919	2.62	17160	11575	50	754	755	281	37	67	67	69	25	36	100	98	0	4285	4352	1312	30	62	62	67	21	31	100	100	0	0.163	0.16	0.154	0.152	1.29	0.166	0.924	80	92	100	4910	4978	-2.62	687	4223	688	4290	60411	348127	27.44	204.048	0	0	0	-2.62
CUST_3480_PI245939919	2.601	17085	10430	50	729	694	260	37	71	71	77	44	57	97	96	0	4061	3956	1286	32	70	70	78	47	60	100	100	0	0.165	0.16	0.158	0.152	1.313	0.164	0.935	80	116	100	4649	4509	-2.601	658	3991	623	3886	55549	316482	14.023	82.511	0	0	0	-2.601
CUST_1353_PI245939919	2.595	15915	12335	50	801	786	276	35	67	67	106	157	148	95	88	0	4509	4419	1379	31	75	75	108	150	138	100	100	0	0.166	0.166	0.163	0.156	1.331	0.166	0.884	80	116	100	5168	5063	-2.595	734	4434	719	4344	62905	353482	4.331	28.74	0	0	0	-2.595
CUST_2123_PI245939919	2.593	15620	10940	50	1123	1092	417	38	76	76	140	285	203	91	87	0	6392	5897	2017	34	76	76	103	115	111	100	100	0	0.166	0.175	0.171	0.156	1.675	0.17	0.859	80	92	100	7363	6837	-2.593	1047	6316	1016	5821	87348	471786	3.34	50.383	0	0	0	-2.593
CUST_3478_PI245939919	2.592	18000	2875	50	463	436	149	34	59	59	62	20	32	98	98	0	2497	2374	629	26	61	61	63	15	23	100	100	0	0.166	0.163	0.16	0.155	1.386	0.164	0.855	80	92	100	2840	2690	-2.592	404	2436	377	2313	34889	189959	18.7	154.067	0	0	0	-2.592
CUST_1848_PI245939919	2.586	17235	11445	50	329	330	144	43	83	83	262	737	281	0	0	0	1558	1472	501	34	81	81	194	506	260	88	83	0	0.167	0.178	0.169	0.158	1.701	0.227	0.328	80	116	100	1723	1638	-2.586	246	1477	247	1391	26435	117785	0.092	2.526	0	0	0	-2.586
CUST_3580_PI245939919	2.585	15325	7255	50	434	415	161	38	63	63	70	27	38	95	92	0	2294	2121	716	33	68	68	74	39	52	100	100	0	0.167	0.171	0.173	0.159	1.639	0.17	0.842	80	116	100	2597	2405	-2.585	371	2226	352	2053	33196	169646	12.778	52.487	0	0	0	-2.585
CUST_1847_PI245939919	2.568	19285	12715	50	272	273	112	41	71	71	97	132	136	78	23	0	1256	1138	407	35	64	64	94	125	132	96	92	0	0.169	0.188	0.175	0.172	1.619	0.203	0.756	80	116	100	1393	1276	-2.568	201	1192	202	1074	21812	91034	1.333	8.352	0	0	0	-2.568
CUST_9158_PI245939919	2.566	16500	4970	50	832	832	219	26	59	59	67	27	40	100	100	0	4644	4451	1114	25	65	65	73	28	38	100	100	0	0.169	0.176	0.178	0.175	1.205	0.171	0.934	80	92	100	5352	5159	-2.566	773	4579	773	4386	66552	356065	28.333	156.357	0	0	0	-2.566
CUST_4281_PI245939919	2.563	16500	7255	50	363	381	140	36	62	62	68	24	35	100	97	0	1845	1776	496	27	66	66	68	16	23	100	100	0	0.169	0.187	0.18	0.176	1.5	0.186	0.832	80	116	100	2080	2029	-2.563	301	1779	319	1710	30477	142079	13.042	106.75	0	0	0	-2.563
CUST_1354_PI245939919	2.551	18040	7890	50	765	741	255	34	62	62	71	31	43	100	98	0	4183	3908	1136	29	64	64	74	45	60	100	100	0	0.171	0.177	0.177	0.17	1.245	0.177	0.936	80	116	100	4822	4523	-2.551	703	4119	679	3844	59251	312642	21.613	85.2	0	0	0	-2.551
CUST_4282_PI245939919	2.544	19945	5095	50	296	305	131	42	64	64	71	32	45	92	90	0	1415	1461	562	38	62	62	73	49	67	100	100	0	0.171	0.172	0.176	0.152	1.811	0.169	0.76	80	116	100	1585	1640	-2.544	232	1353	241	1399	24372	116850	7.313	28.327	0	0	0	-2.544
CUST_2124_PI245939919	2.533	15730	11380	50	1104	997	489	49	76	76	129	197	152	83	80	0	6029	5413	2414	44	79	79	212	446	210	95	87	0	0.173	0.173	0.169	0.16	1.447	0.167	0.856	80	92	100	6978	6255	-2.533	1028	5950	921	5334	79790	433003	4.406	11.661	0	0	0	-2.533
CUST_1264_PI245939919	2.481	19690	12145	50	866	842	274	32	63	63	71	37	52	100	98	0	4547	4330	1140	26	65	65	68	19	27	100	100	0	0.179	0.183	0.186	0.173	1.356	0.19	0.912	80	116	100	5285	5044	-2.481	803	4482	779	4265	67376	346434	20.838	224.316	0	0	0	-2.481
CUST_6397_PI245939919	2.478	15180	9795	50	793	755	293	38	72	72	123	230	186	90	77	0	4091	3975	1338	33	73	73	126	238	188	100	98	0	0.179	0.175	0.173	0.166	1.438	0.175	0.906	80	116	100	4739	4585	-2.478	721	4018	683	3902	60403	317969	2.748	16.172	0	0	0	-2.478
CUST_369_PI245939919	2.475	17050	11380	50	211	202	86	42	72	72	75	31	41	85	78	0	841	784	281	35	68	68	77	41	53	97	97	0	0.18	0.182	0.183	0.169	1.867	0.183	0.653	80	92	100	912	846	-2.475	139	773	130	716	16179	62745	4.097	17.244	0	0	0	-2.475
CUST_2068_PI245939919	2.445	19320	5160	50	1026	1059	461	43	57	57	72	48	66	98	98	0	5343	5434	2042	37	65	65	96	144	150	100	100	0	0.184	0.187	0.184	0.172	1.518	0.189	0.925	80	116	100	6247	6371	-2.445	969	5278	1002	5369	84709	434692	20.563	37.069	0	0	0	-2.445
CUST_3477_PI245939919	2.425	13785	6240	50	487	470	172	36	65	65	68	24	35	100	97	0	2328	2263	791	34	61	61	66	19	28	100	100	0	0.186	0.184	0.172	0.175	1.404	0.183	0.855	80	92	100	2689	2607	-2.425	422	2267	405	2202	37583	181056	16.75	115.632	0	0	0	-2.425
CUST_4238_PI245939919	2.424	19030	12525	50	1732	1617	634	39	64	64	81	63	77	97	97	0	9017	8329	2777	33	66	66	97	151	155	100	100	0	0.186	0.188	0.184	0.167	1.75	0.198	0.948	80	116	100	10619	9816	-2.424	1668	8951	1553	8263	129377	666354	24.381	54.517	0	0	0	-2.424
CUST_6398_PI245939919	2.421	16975	4780	50	836	834	298	35	65	65	68	22	32	100	100	0	4194	4151	1090	26	66	66	70	22	31	100	100	0	0.187	0.188	0.179	0.178	1.332	0.191	0.906	80	92	100	4899	4854	-2.421	771	4128	769	4085	66753	332089	34.818	185.5	0	0	0	-2.421
CUST_1263_PI245939919	2.412	18590	11130	50	1153	1072	409	38	71	71	119	182	152	95	87	0	5833	5436	1725	31	73	73	112	137	122	100	100	0	0.188	0.187	0.181	0.169	1.427	0.192	0.914	80	92	100	6842	6364	-2.412	1082	5760	1001	5363	85766	434867	5.236	38.861	0	0	0	-2.412
CUST_8644_PI245939919	2.403	19835	8205	50	610	651	321	49	78	78	166	408	245	70	26	0	2890	2976	1261	42	76	76	166	368	221	97	90	0	0.189	0.198	0.189	0.179	1.603	0.204	0.897	80	92	100	3346	3473	-2.403	532	2814	573	2900	52047	238059	1.189	7.636	0	0	0	-2.403
CUST_8645_PI245939919	2.391	15255	4335	50	897	861	274	31	65	65	89	96	107	98	96	0	4434	4286	1305	30	69	69	86	70	81	100	100	0	0.191	0.189	0.186	0.189	1.246	0.183	0.911	80	92	100	5197	5013	-2.391	832	4365	796	4217	68882	342911	8.042	60	0	0	0	-2.391
CUST_7720_PI245939919	2.373	14300	9670	50	953	925	320	34	68	68	72	26	36	100	98	0	4652	4704	1638	34	69	69	71	16	22	100	100	0	0.193	0.185	0.182	0.18	1.279	0.179	0.933	80	92	100	5468	5492	-2.373	885	4583	857	4635	73975	376308	32.808	289.563	0	0	0	-2.373
CUST_2142_PI245939919	2.362	13970	9350	50	1381	1344	555	41	70	70	104	136	130	96	93	0	6814	6961	2670	38	74	74	103	124	120	100	100	0	0.195	0.185	0.179	0.171	1.531	0.184	0.936	80	116	100	8051	8161	-2.362	1311	6740	1274	6887	107483	556840	9.118	55.306	0	0	0	-2.362
CUST_2126_PI245939919	2.355	13530	5030	50	646	634	230	36	68	68	83	52	62	97	93	0	3027	2747	1070	38	71	71	103	99	96	100	95	0	0.196	0.212	0.206	0.215	1.511	0.205	0.908	80	92	100	3534	3242	-2.355	578	2956	566	2676	50718	219725	10.596	26.707	0	0	0	-2.355
CUST_8633_PI245939919	2.35	18770	12590	50	412	368	178	48	74	74	102	128	125	76	62	0	1795	1625	667	41	72	72	100	91	91	96	91	0	0.196	0.189	0.19	0.167	1.708	0.191	0.721	80	92	100	2061	1847	-2.35	338	1723	294	1553	29445	130010	2.078	16.758	0	0	0	-2.35
CUST_3482_PI245939919	2.341	16830	5285	50	1149	1128	429	38	69	69	78	50	64	98	96	0	5535	5090	1712	33	65	65	85	72	84	100	100	0	0.197	0.211	0.211	0.203	1.267	0.212	0.948	80	92	100	6550	6084	-2.341	1080	5470	1059	5025	90228	407167	21	69.514	0	0	0	-2.341
CUST_6864_PI245939919	2.322	16865	9670	50	64	67	23	34	62	62	67	26	38	18	3	0	78	79	17	21	68	68	72	24	33	23	2	0	0.2	0.455	1	1.04	4.008	1.519	0.083	80	92	100	12	16	-2.322	2	10	5	11	5376	6348	0	0.292	0	0	0	-2.322
CUST_4430_PI245939919	2.32	15655	11380	50	432	426	205	48	78	78	98	66	67	86	80	0	1841	1680	801	47	73	73	132	227	171	88	85	0	0.2	0.217	0.219	0.217	2.053	0.217	0.877	80	92	100	2122	1955	-2.32	354	1768	348	1607	34099	134436	4.97	6.819	0	0	0	-2.32
CUST_7721_PI245939919	2.312	19615	7190	50	821	828	333	40	55	55	68	39	57	97	96	0	3868	3967	1368	34	65	65	70	24	34	100	100	0	0.201	0.198	0.189	0.182	1.475	0.199	0.914	80	92	100	4569	4675	-2.312	766	3803	773	3902	66270	317379	19.487	162.375	0	0	0	-2.312
CUST_9061_PI245939919	2.306	17235	11955	50	957	969	286	29	67	67	95	160	168	100	97	0	4473	4404	1023	23	72	72	83	59	71	100	100	0	0.202	0.208	0.206	0.203	1.219	0.21	0.926	80	92	100	5291	5234	-2.306	890	4401	902	4332	77528	352312	5.463	73.237	0	0	0	-2.306
CUST_3410_PI245939919	2.306	17015	12210	50	2209	2162	531	24	75	75	80	32	40	100	100	0	10628	10600	1960	18	72	72	77	23	29	100	100	0	0.202	0.198	0.197	0.194	1.168	0.202	0.963	80	92	100	12690	12615	-2.306	2134	10556	2087	10528	172948	847962	65.063	457.522	0	0	0	-2.306
CUST_4353_PI245939919	2.284	16280	4460	50	308	297	135	45	69	69	219	457	208	2	0	0	1236	1185	434	36	72	72	139	210	151	91	88	0	0.205	0.205	0.187	0.18	1.661	0.23	0.161	80	116	100	1403	1341	-2.284	239	1164	228	1113	23759	94818	0.171	4.981	0	0	0	-2.284
CUST_3162_PI245939919	2.283	14815	12335	50	953	905	347	38	71	71	83	67	80	98	97	0	4361	4254	1547	36	69	69	82	58	70	100	100	0	0.205	0.199	0.199	0.19	1.293	0.202	0.931	80	116	100	5174	5019	-2.283	882	4292	834	4185	72427	340319	12.269	71.931	0	0	0	-2.283
CUST_4354_PI245939919	2.281	17455	8270	50	308	306	115	37	59	59	64	23	35	96	96	0	1274	1247	324	25	64	64	66	14	21	100	100	0	0.206	0.209	0.197	0.19	1.593	0.206	0.798	80	116	100	1459	1430	-2.281	249	1210	247	1183	24440	99771	10.522	84.357	0	0	0	-2.281
CUST_8630_PI245939919	2.281	17125	9860	50	844	833	210	25	63	63	65	20	30	100	100	0	3862	3866	869	22	66	66	68	14	20	100	100	0	0.206	0.203	0.209	0.199	1.258	0.199	0.912	80	92	100	4577	4570	-2.281	781	3796	770	3800	66618	309267	38.4	271.286	0	0	0	-2.281
CUST_2113_PI245939919	2.245	16205	7000	50	2277	2038	743	36	68	68	97	91	93	97	96	0	10550	9576	2910	30	75	75	110	156	141	100	100	0	0.211	0.207	0.205	0.192	1.37	0.209	0.954	80	116	100	12684	11471	-2.245	2209	10475	1970	9501	163050	766096	21.33	60.679	0	0	0	-2.245
CUST_2114_PI245939919	2.244	18625	4205	50	2038	1784	893	50	68	68	284	542	190	80	76	0	9414	8213	3703	45	80	80	438	960	219	90	87	0	0.211	0.211	0.207	0.19	1.738	0.214	0.937	80	92	100	11304	9849	-2.244	1970	9334	1716	8133	142688	657073	2.768	8.099	0	0	0	-2.244
CUST_9046_PI245939919	2.241	20310	2810	50	845	796	280	35	55	55	63	25	39	100	98	0	3796	3538	1072	30	62	62	64	17	26	100	100	0	0.212	0.213	0.21	0.202	1.297	0.215	0.92	80	116	100	4524	4217	-2.241	790	3734	741	3476	63712	283066	29.32	204.353	0	0	0	-2.241
CUST_2115_PI245939919	2.239	17160	12080	50	343	345	136	39	74	74	131	225	171	66	6	0	1342	1282	441	34	72	72	108	116	107	98	96	0	0.212	0.224	0.225	0.203	1.644	0.224	0.747	80	116	100	1539	1481	-2.239	269	1270	271	1210	27634	102534	0.951	10.121	0	0	0	-2.239
CUST_9124_PI245939919	2.217	13455	5285	50	1295	1167	487	41	67	67	78	49	62	97	93	0	5777	5000	2093	41	68	68	107	204	190	97	96	0	0.215	0.223	0.22	0.22	1.37	0.222	0.954	80	92	100	6937	6032	-2.217	1228	5709	1100	4932	93326	399994	22.224	23.985	0	0	0	-2.217
CUST_9776_PI245939919	2.202	16610	7065	50	877	866	289	33	71	71	82	48	58	100	97	0	3776	3554	971	27	68	68	79	44	55	100	100	0	0.217	0.228	0.224	0.22	1.342	0.229	0.899	80	116	100	4514	4281	-2.202	806	3708	795	3486	69256	284345	16.333	78.977	0	0	0	-2.202
CUST_1355_PI245939919	2.169	15180	8905	50	1642	1544	574	37	66	66	84	75	89	97	96	0	7158	6618	2292	34	69	69	86	72	83	100	100	0	0.222	0.226	0.226	0.219	1.236	0.231	0.952	80	116	100	8665	8027	-2.169	1576	7089	1478	6549	123487	529451	19.467	90.722	0	0	0	-2.169
CUST_3409_PI245939919	2.163	18185	12460	50	2209	1887	849	44	65	65	94	104	110	93	91	0	9672	8581	3461	40	70	70	151	381	252	97	96	0	0.223	0.214	0.205	0.187	1.779	0.221	0.968	80	92	100	11746	10333	-2.163	2144	9602	1822	8511	150932	686463	17.24	22.126	0	0	0	-2.163
CUST_9060_PI245939919	2.151	17890	5350	50	840	748	339	45	73	73	160	413	258	77	37	0	3471	3059	1253	40	65	65	115	188	163	96	95	0	0.225	0.225	0.224	0.208	1.415	0.23	0.624	80	116	100	4173	3669	-2.151	767	3406	675	2994	59843	244714	1.424	15.66	0	0	0	-2.151
CUST_9047_PI245939919	2.144	13605	10110	50	1031	999	421	42	67	67	73	32	43	100	98	0	4330	4047	1729	42	69	69	80	53	66	100	100	0	0.226	0.234	0.234	0.239	1.439	0.228	0.932	80	92	100	5225	4910	-2.144	964	4261	932	3978	79934	323750	28.938	74.849	0	0	0	-2.144
