CUST_8183_PI245939919	5.205	3020	35190	50	16390	15904	2961	18	90	90	100	53	53	100	100	0	511	502	94	18	69	69	70	17	24	100	100	0	36.878	36.522	36.529	36.617	1.288	38.674	0.885	80	116	100	16742	16247	5.205	16300	442	15814	433	1272282	40142	298.189	25.412	0	0	0
CUST_9144_PI245939919	5.179	1480	42810	50	7977	7951	3449	43	113	113	153	145	94	100	100	0	292	290	94	32	75	75	75	20	26	97	93	0	36.24	36.456	36.058	35.1	1.435	42.575	0.822	80	116	100	8081	8053	5.179	7864	217	7838	215	636072	23174	53.779	10.75	0	0	0
CUST_6319_PI245939919	5.103	5845	36140	50	10123	9248	3048	32	87	87	108	80	74	100	100	0	365	348	105	30	73	73	72	15	20	100	100	0	34.37	33.313	33.837	33.646	1.452	36.117	0.835	80	92	100	10328	9436	5.103	10036	292	9161	275	739813	27865	114.25	18.4	0	0	0
CUST_8177_PI245939919	5.099	2180	42365	50	6259	6405	2052	32	89	89	97	44	45	100	100	0	249	252	73	28	69	69	71	18	25	98	98	0	34.278	34.514	34.895	35.749	1.469	36.979	0.824	80	116	100	6350	6499	5.099	6170	180	6316	183	512407	20143	143.364	10.056	0	0	0
CUST_6324_PI245939919	5.085	7750	36525	50	11462	12118	3045	25	94	94	103	47	45	100	100	0	405	418	132	31	70	70	72	18	25	100	100	0	33.934	34.552	36.186	36.222	1.434	35.611	0.807	80	92	100	11703	12372	5.085	11368	335	12024	348	969431	33424	255.638	19.222	0	0	0
CUST_6323_PI245939919	5.029	5260	38680	50	11748	11161	3206	28	95	95	138	101	73	100	100	0	430	417	103	24	73	73	76	20	26	100	100	0	32.641	32.169	31.127	31.746	1.334	34.422	0.868	80	92	100	12010	11410	5.029	11653	357	11066	344	892908	33339	109.139	17.05	0	0	0
CUST_9274_PI245939919	5.014	3060	34870	50	10919	9935	3232	32	96	96	129	157	121	100	100	0	401	392	122	31	66	66	71	18	25	100	98	0	32.307	30.181	30.725	30.563	1.401	31.117	0.887	80	92	100	11158	10165	5.014	10823	335	9839	326	794796	31342	62.459	17.833	0	0	0
CUST_6320_PI245939919	4.998	2800	42810	50	9616	8762	3210	36	94	94	127	146	114	100	100	0	362	361	112	31	64	64	66	15	22	100	100	0	31.953	29.185	29.236	27.27	1.597	33.774	0.806	80	116	100	9820	8965	4.998	9522	298	8668	297	700948	28896	59.144	19.667	0	0	0
CUST_8182_PI245939919	4.953	2580	37220	50	11832	11382	3358	29	90	90	115	84	73	100	100	0	446	443	118	26	67	67	70	17	24	100	100	0	30.982	30.032	29.859	29.66	1.322	32.081	0.886	80	92	100	12121	11668	4.953	11742	379	11292	376	910597	35453	134.131	21.941	0	0	0
CUST_6326_PI245939919	4.911	5695	35505	50	10381	9536	2860	29	90	90	113	91	80	100	100	0	416	413	99	23	74	74	75	21	28	100	98	0	30.091	27.864	28.675	27.143	1.443	31.06	0.831	80	92	100	10633	9785	4.911	10291	342	9446	339	762890	33051	103.549	16.095	0	0	0
CUST_8169_PI245939919	4.892	6465	44590	50	9436	8530	3220	37	81	81	95	68	71	100	100	0	386	380	142	37	71	71	73	15	20	96	93	0	29.698	27.343	26.191	27.573	1.676	28.348	0.862	80	259	100	9670	8758	4.892	9355	315	8449	309	682407	30432	124.044	20.467	0	0	0
CUST_9275_PI245939919	4.806	3790	43760	50	9935	8710	3946	45	114	114	235	559	237	92	90	0	424	408	148	36	73	73	75	19	25	97	93	0	27.98	25.66	25.474	22.705	1.67	29.032	0.853	80	92	100	10172	8931	4.806	9821	351	8596	335	696764	32668	15.161	17.526	0	0	0
CUST_8171_PI245939919	4.761	6760	39510	50	7117	7369	1949	26	95	95	114	82	71	100	100	0	336	327	83	25	77	77	79	20	25	100	100	0	27.112	29.096	28.707	30.105	1.457	30.254	0.834	80	92	100	7281	7524	4.761	7022	259	7274	250	589491	26174	88.476	12.4	0	0	0
CUST_6273_PI245939919	4.752	4490	42810	50	5417	5331	1383	25	82	82	96	66	68	100	100	0	271	272	64	23	73	73	75	18	24	100	100	0	26.944	26.377	27.751	26.463	1.478	28.214	0.802	80	116	100	5533	5448	4.752	5335	198	5249	199	426444	21799	79.318	10.944	0	0	0
CUST_6325_PI245939919	4.743	4450	41350	50	7987	7318	2383	32	89	89	100	58	58	100	100	0	364	359	113	31	69	69	70	14	20	100	100	0	26.773	24.928	24.963	24.511	1.515	26.975	0.815	80	116	100	8193	7519	4.743	7898	295	7229	290	585427	28717	124.448	20.643	0	0	0
CUST_8009_PI245939919	4.701	5405	38300	50	6129	5756	1777	30	94	94	108	53	49	100	100	0	305	300	74	24	73	73	73	16	21	100	100	0	26.013	24.943	25.928	24.582	1.426	26.74	0.85	80	92	100	6267	5889	4.701	6035	232	5662	227	460487	24018	106.566	14.188	0	0	0
CUST_2737_PI245939919	4.681	6465	36205	50	30436	27519	8514	30	113	113	147	115	78	100	100	0	1254	1217	283	23	72	72	73	20	27	100	100	0	25.654	23.935	24.144	22.784	1.321	25.862	0.917	80	116	100	31505	28551	4.681	30323	1182	27406	1145	2201506	97347	238.017	57.2	0	0	0
CUST_8170_PI245939919	4.672	6870	43000	50	6442	6574	2363	35	96	96	124	111	89	100	100	0	319	319	79	24	70	70	73	23	31	98	98	0	25.486	26.016	25.964	24.966	1.434	29.959	0.813	80	116	100	6595	6727	4.672	6346	249	6478	249	525922	25512	58.108	10.696	0	0	0
CUST_2738_PI245939919	4.659	2105	44525	50	28927	25801	9556	37	96	96	139	131	94	100	100	0	1218	1125	336	29	77	77	83	60	72	100	98	0	25.268	24.528	24.743	22.907	1.379	26.156	0.941	80	116	100	29972	26753	4.659	28831	1141	25705	1048	2064087	89999	195.893	17.367	0	0	0
CUST_6274_PI245939919	4.652	3755	43570	50	5014	4814	1879	39	86	86	109	100	91	98	98	0	267	273	87	31	71	71	71	17	23	100	98	0	25.143	23.406	23.727	21.76	1.885	26.545	0.778	80	92	100	5124	4930	4.652	4928	196	4728	202	385111	21847	47.05	11.882	0	0	0
CUST_8008_PI245939919	4.594	7385	41350	50	4523	4439	1168	26	79	79	93	62	66	100	100	0	255	259	60	23	71	71	72	19	26	100	100	0	24.152	23.191	23.537	23.086	1.512	25.783	0.77	80	116	100	4628	4548	4.594	4444	184	4360	188	355141	20736	70.097	9.842	0	0	0
CUST_8168_PI245939919	4.593	2180	35255	50	9177	9166	1588	17	79	79	89	44	49	100	100	0	445	435	104	23	68	68	70	14	20	100	100	0	24.133	24.76	24.818	25.633	1.332	25.125	0.85	80	92	100	9475	9454	4.593	9098	377	9087	367	733271	34761	206.295	26.071	0	0	0
CUST_7861_PI245939919	4.58	2250	38555	50	9148	8269	2531	30	84	84	95	64	67	100	100	0	445	434	107	24	66	66	68	17	25	100	100	0	23.916	22.242	22.478	21.546	1.46	24.475	0.86	80	116	100	9443	8553	4.58	9064	379	8185	368	661556	34685	127.719	21.529	0	0	0
CUST_8167_PI245939919	4.534	1150	36270	50	3740	3673	995	27	79	79	91	44	48	100	100	0	226	241	71	29	68	68	71	18	25	98	98	0	23.171	20.775	20.618	22.036	1.562	22.372	0.765	80	116	100	3819	3767	4.534	3661	158	3594	173	293811	19262	81.409	9.444	0	0	0
CUST_8166_PI245939919	4.431	5515	38745	50	5351	5258	1318	25	87	87	102	72	70	100	100	0	314	312	80	25	70	70	70	17	24	100	100	0	21.574	21.368	21.315	21.814	1.436	22.811	0.832	80	102	100	5508	5413	4.431	5264	244	5171	242	420664	24934	71.611	14.235	0	0	0
CUST_8158_PI245939919	4.407	3830	42175	50	17826	17034	4085	23	94	94	110	63	57	100	100	0	907	879	166	18	71	71	73	19	26	100	100	0	21.211	20.965	20.683	20.601	1.291	22.523	0.896	80	116	100	18568	17748	4.407	17732	836	16940	808	1362758	70290	268.635	42.421	0	0	0
CUST_8159_PI245939919	4.388	4050	39760	50	16824	15606	4562	29	120	120	161	106	65	100	100	0	866	832	194	23	68	68	72	18	25	100	100	0	20.932	20.27	20.964	19.651	1.322	21.925	0.901	80	92	100	17502	16250	4.388	16704	798	15486	764	1248479	66536	145.708	42.222	0	0	0
CUST_9285_PI245939919	4.385	6395	35950	50	11253	10496	3462	32	99	99	131	118	90	100	100	0	604	569	174	30	70	70	70	16	22	100	100	0	20.888	20.836	20.713	20.376	1.523	21.829	0.866	80	92	100	11688	10896	4.385	11154	534	10397	499	839706	45506	87.839	31.188	0	0	0
CUST_6678_PI245939919	4.229	4380	35380	50	62345	55875	14665	26	139	139	168	134	79	100	100	10	3385	3117	858	27	68	68	70	19	27	100	100	0	18.754	18.28	18.364	18.388	1.285	18.863	0.924	80	116	100	65523	58785	4.229	62206	3317	55736	3049	4470001	249370	415.724	160.368	0	0	0
CUST_6677_PI245939919	4.211	6210	34745	50	61498	55814	13799	24	131	131	190	219	115	100	100	5	3383	3166	777	24	69	69	73	24	32	100	100	0	18.518	17.98	18.378	17.938	1.286	18.829	0.916	80	116	100	64681	58780	4.211	61367	3314	55683	3097	4465092	253290	253.991	128.875	0	0	0
CUST_9610_PI245939919	4.079	7530	36395	50	4158	4277	1385	32	84	84	95	47	49	100	100	0	308	321	85	26	67	67	70	16	22	100	100	0	16.905	16.508	16.734	16.41	1.428	18.478	0.804	80	92	100	4315	4447	4.079	4074	241	4193	254	342128	25696	88.979	15.688	0	0	0
CUST_9611_PI245939919	4.059	6685	41665	50	3738	3428	1467	42	87	87	114	135	118	97	91	0	291	285	97	34	72	72	75	20	26	97	95	0	16.671	15.685	15.488	13.864	2.335	18.026	0.803	80	92	100	3870	3554	4.059	3651	219	3341	213	274267	22814	24.548	10.5	0	0	0
CUST_1110_PI245939919	4.004	6100	34555	50	3134	3063	777	25	86	86	102	64	62	100	100	0	265	268	69	25	75	75	81	28	34	100	96	0	16.042	15.425	15.718	15.839	1.574	16.696	0.758	80	116	100	3238	3170	4.004	3048	190	2977	193	245046	21448	46.266	6.679	0	0	0
CUST_7159_PI245939919	3.967	1190	36460	50	3348	3300	818	24	79	79	90	47	52	100	100	0	276	276	68	24	67	67	71	19	26	100	100	0	15.641	15.411	15.669	15.672	1.388	16.383	0.833	80	116	100	3478	3430	3.967	3269	209	3221	209	264016	22115	68.298	10.789	0	0	0
CUST_7860_PI245939919	3.862	7970	38935	50	8924	8680	2605	30	86	86	102	51	50	100	100	0	684	653	205	31	76	76	80	26	32	100	100	0	14.536	14.894	14.779	15.007	1.465	15.692	0.836	80	92	100	9446	9171	3.862	8838	608	8594	577	694405	52241	168.196	22.038	0	0	0
CUST_1109_PI245939919	3.81	8005	40270	50	2215	2063	683	33	83	83	93	46	49	100	100	0	221	306	249	81	69	69	70	16	22	100	98	0	14.026	8.354	12.144	10.541	1.926	8.602	0.41	80	116	100	2284	2217	3.81	2132	152	1980	237	165027	24458	42.826	14.75	0	0	0
CUST_6679_PI245939919	3.766	2800	41795	50	35923	33977	10945	32	122	122	198	287	144	100	100	0	2710	2683	806	30	78	78	79	24	30	100	100	0	13.602	12.996	13.08	12.558	1.27	13.804	0.935	80	92	100	38433	36460	3.766	35801	2632	33855	2605	2718160	214671	117.697	108.5	0	0	0
CUST_6680_PI245939919	3.726	3425	43000	50	37822	35347	11063	31	123	123	186	256	137	100	100	0	2924	2834	705	24	75	75	82	32	39	100	100	0	13.232	12.767	12.859	12.19	1.272	13.949	0.924	80	116	100	40548	37983	3.726	37699	2849	35224	2759	2827779	226688	137.348	86	0	0	0
CUST_8157_PI245939919	3.672	7200	37475	50	2497	2575	828	32	76	76	87	47	54	100	100	0	262	265	69	26	72	72	71	16	22	100	100	0	12.742	12.948	13.055	13.107	1.551	14.667	0.742	80	116	100	2611	2692	3.672	2421	190	2499	193	206039	21226	52.936	12.125	0	0	0
CUST_4044_PI245939919	3.643	2325	35760	50	8015	7769	1857	23	82	82	95	45	47	100	100	0	701	754	260	34	66	66	69	16	23	100	100	0	12.493	11.173	12.096	11.528	1.476	11.797	0.786	80	92	100	8568	8375	3.643	7933	635	7687	688	621510	60286	170.533	42.813	0	0	0
CUST_8156_PI245939919	3.627	3060	35890	50	2255	2228	485	21	81	81	87	39	44	100	100	0	246	246	72	29	70	70	70	16	22	98	97	0	12.352	12.199	12.538	12.925	1.473	12.491	0.768	80	92	100	2350	2323	3.627	2174	176	2147	176	178229	19661	54.897	11	0	0	0
CUST_9140_PI245939919	3.529	2180	39825	50	2726	2874	1047	36	106	106	128	96	75	100	100	0	300	312	81	25	73	73	81	33	40	100	98	0	11.542	11.582	11.256	11.318	1.5	14.271	0.742	80	116	100	2847	3007	3.529	2620	227	2768	239	229896	24949	28.604	7	0	0	0
CUST_9284_PI245939919	3.505	2580	43955	50	5546	5135	2052	39	98	98	123	105	85	98	95	0	552	530	185	34	72	72	75	20	26	98	96	0	11.35	10.998	11.08	10.203	1.563	12.375	0.863	80	92	100	5928	5495	3.505	5448	480	5037	458	410808	42414	47.733	22.75	0	0	0
CUST_8164_PI245939919	3.404	2840	37665	50	2055	2020	564	27	76	76	87	53	60	100	100	0	251	248	63	25	64	64	67	18	26	100	100	0	10.583	10.565	10.932	10.67	1.406	11.898	0.768	80	92	100	2166	2128	3.404	1979	187	1944	184	161572	19815	36.472	10.056	0	0	0
CUST_8165_PI245939919	3.266	4120	42810	50	2077	2033	773	38	86	86	104	83	79	98	97	0	278	272	78	28	71	71	72	17	23	98	97	0	9.618	9.687	10.319	9.075	1.64	11.373	0.793	80	116	100	2198	2148	3.266	1991	207	1947	201	162666	21755	23.241	11.765	0	0	0
CUST_2068_PI245939919	3.224	7015	36905	50	17264	18141	4167	22	79	79	91	54	59	100	100	0	1911	1918	457	23	72	72	74	17	22	100	100	0	9.345	9.784	10.193	9.84	1.328	10.402	0.866	80	116	100	19024	19908	3.224	17185	1839	18062	1846	1451261	153401	334.259	108.471	0	0	0
CUST_7158_PI245939919	3.212	1370	39570	50	2485	2305	708	30	75	75	88	66	75	100	100	0	330	325	92	28	70	70	73	19	26	100	100	0	9.269	8.745	9	8.666	1.519	9.173	0.798	80	92	100	2670	2485	3.212	2410	260	2230	255	184386	26016	33.591	13.263	0	0	0
CUST_5817_PI245939919	3.208	3130	40840	50	1741	1647	606	36	78	78	92	51	55	100	98	0	247	243	66	27	67	67	68	13	19	100	97	0	9.239	8.915	8.689	8.407	1.561	10.197	0.793	80	92	100	1843	1745	3.208	1663	180	1569	176	131783	19475	30.49	13.462	0	0	0
CUST_8162_PI245939919	3.146	4745	34870	50	1714	1637	542	33	85	85	103	78	75	100	98	0	256	250	81	32	72	72	77	28	36	98	92	0	8.853	8.719	8.222	9.08	1.725	9.754	0.698	80	92	100	1813	1730	3.146	1629	184	1552	178	130964	20029	19.667	6.179	0	0	0
CUST_9218_PI245939919	3.06	4635	42050	50	3080	3087	862	27	103	103	115	64	55	100	100	0	433	442	87	19	76	76	79	22	27	100	100	0	8.339	8.153	8.359	7.977	1.41	9.198	0.813	80	92	100	3334	3350	3.06	2977	357	2984	366	246935	35395	46.438	16.5	0	0	0
CUST_8163_PI245939919	3.047	5625	41220	50	1772	1686	620	36	70	70	79	34	43	100	100	0	275	270	69	25	69	69	68	14	20	100	100	0	8.262	8.04	8.304	7.569	1.667	9.381	0.774	80	92	100	1908	1817	3.047	1702	206	1616	201	134916	21600	47.265	14.429	0	0	0
CUST_9248_PI245939919	2.906	6835	43190	50	998	982	378	38	91	91	153	283	184	91	81	0	192	201	49	24	71	71	75	21	28	100	98	0	7.496	6.854	6.783	6.408	1.741	8.691	0.656	80	116	100	1028	1021	2.906	907	121	891	130	78568	16096	2.929	6	0	0	0
CUST_9219_PI245939919	2.853	2910	39445	50	2872	2799	730	26	76	76	84	39	46	100	100	0	455	448	105	23	68	68	72	17	23	100	100	0	7.225	7.166	7.055	7.154	1.317	7.729	0.864	80	116	100	3183	3103	2.853	2796	387	2723	380	223934	35840	69.615	22.118	0	0	0
CUST_8178_PI245939919	2.85	5040	39190	50	5449	5270	1216	23	84	84	92	49	53	100	100	0	815	805	162	20	71	71	72	17	23	100	100	0	7.211	7.065	6.861	6.998	1.294	7.733	0.854	80	116	100	6109	5920	2.85	5365	744	5186	734	421599	64436	105.673	43.118	0	0	0
CUST_9216_PI245939919	2.833	3535	37985	50	1613	1565	385	24	74	74	82	35	42	100	100	0	285	291	68	23	69	69	72	17	23	100	100	0	7.125	6.716	7.249	6.836	1.487	7.434	0.767	80	92	100	1755	1713	2.833	1539	216	1491	222	125210	23313	42.371	12.882	0	0	0
CUST_9217_PI245939919	2.807	6540	37985	50	1620	1682	433	25	80	80	85	34	40	100	100	0	290	285	64	22	70	70	71	15	21	100	100	0	7	7.451	7.199	7.545	1.518	8.358	0.753	80	92	100	1760	1817	2.807	1540	220	1602	215	134582	22831	46.971	14.267	0	0	0
CUST_2067_PI245939919	2.752	7935	41160	50	8486	8498	2105	24	83	83	93	47	50	100	100	0	1313	1282	232	18	66	66	69	17	24	100	100	0	6.739	6.92	6.94	6.789	1.293	7.665	0.865	80	92	100	9650	9631	2.752	8403	1247	8415	1216	679811	102595	178.83	71.353	0	0	0
CUST_9244_PI245939919	2.743	2105	42875	50	1370	1286	518	40	78	78	84	39	46	100	98	0	263	263	85	32	70	70	72	18	25	98	98	0	6.694	6.259	6.05	6.116	1.576	7.036	0.8	80	92	100	1485	1401	2.743	1292	193	1208	193	102903	21016	30.821	10.611	0	0	0
CUST_3879_PI245939919	2.731	2800	36970	50	1351	1333	337	25	76	76	82	39	47	100	100	0	260	264	72	27	68	68	71	17	23	100	100	0	6.641	6.413	6.508	6.622	1.563	6.956	0.762	80	92	100	1467	1453	2.731	1275	192	1257	196	106622	21107	32.077	11.353	0	0	0
CUST_8179_PI245939919	2.728	6650	42240	50	4427	4404	1235	28	75	75	93	57	61	100	100	0	729	703	175	24	72	72	74	19	25	100	100	0	6.624	6.861	6.96	6.812	1.367	7.484	0.856	80	92	100	5009	4960	2.728	4352	657	4329	631	352334	56245	75.632	33.105	0	0	0
CUST_3880_PI245939919	2.696	2070	41415	50	1145	1183	411	34	82	82	101	91	90	100	97	0	238	240	69	28	74	74	80	42	52	95	87	0	6.482	6.633	6.318	6.74	1.54	7.313	0.787	80	92	100	1227	1267	2.696	1063	164	1101	166	94661	19180	11.89	3.81	0	0	0
CUST_4042_PI245939919	2.652	1410	36715	50	1566	1633	446	27	70	70	76	33	43	100	100	0	305	309	74	23	67	67	68	14	20	100	100	0	6.286	6.459	6.46	6.536	1.474	6.982	0.796	80	92	100	1734	1805	2.652	1496	238	1563	242	130629	24742	47.182	17.214	0	0	0
CUST_9249_PI245939919	2.601	1700	39125	50	728	730	281	38	79	79	86	44	51	98	97	0	177	181	53	29	70	70	72	16	22	98	93	0	6.065	5.865	5.827	5.861	1.984	7.416	0.591	80	92	100	756	762	2.601	649	107	651	111	58403	14508	14.636	6.813	0	0	0
CUST_9223_PI245939919	2.593	6540	34430	50	1382	1361	333	24	79	79	84	36	42	100	100	0	285	280	68	24	69	69	71	17	23	100	100	0	6.032	6.076	5.921	6.21	1.548	6.801	0.71	80	92	100	1519	1493	2.593	1303	216	1282	211	108906	22386	35.472	12.294	0	0	0
