1	890	19530	636.824219	75.191177	680.647766	177.307755	186.438858	16500	8.295665	0.961894	0.978996	0.993591	3.591632	0.821161	12154.58984	14.279411	15019.21973	43.676506	178.768906	20500	8.295665	0.928352	0.510223	0.998665	278.28668	0.583112	1	1	1	1	1	1	1	1	1	0	1	1	1	561.633042	12140.31043	0.046870558	0.067675078	0.692582244	-0.529942694
2	1130	19540	237.990387	115.220589	275.832947	402.302032	184.551254	10400	2.891205	0.964926	0.993843	0.995056	0.591571	0.157752	1885.296753	27.897058	1446.985352	89.963364	175.715866	15500	2.891205	0.939436	0.964783	0.996735	20.956272	0.862335	1	1	1	1	1	0	1	1	1	1	1	1	1	122.769798	1857.399695	0.010245638	0.010353909	0.989542989	-0.01516571
3	1370	19530	244.67778	56.470589	228.237595	114.475243	188.813965	9000	9.88062	0.963474	0.992653	0.996811	2.137386	0.56997	228.577469	17.838236	208.153152	67.884361	167.745636	7100	9.88062	0.928211	0.994331	0.997421	3.367159	0.813682	1	1	1	1	1	0	1	1	1	1	1	1	1	188.207191	210.739233	0.015706654	0.001174747	13.37024338	3.740953822
4	1590	19530	413.191925	80.235291	1435.466431	168.856567	188.982483	9900	11.376017	0.957155	0.991592	0.995201	2.446999	0.652533	141.25	18.720589	144.541611	57.129818	184.033096	4800	11.376017	0.944091	0.9953	0.998589	2.472439	0.659317	1	1	1	1	1	0	1	1	1	1	1	0	1	332.956634	122.529411	0.027786583	0.000683029	40.68139356	5.346297195
5	1830	19530	283.941162	22.985294	392.451721	82.74498	186.438858	8500	8.295665	0.961796	0.990417	0.998177	3.431521	0.81589	2894.562988	33.25	2801.842773	89.21003	174.80777	13500	8.295665	0.921858	0.937599	0.997574	32.446609	0.863986	1	1	1	1	1	1	1	1	1	1	1	1	1	260.955868	2861.312988	0.021777827	0.015950134	1.365369495	0.449291425
6	2070	19530	259.645172	28.161764	248.089035	81.132767	182.295258	9300	7.630357	0.94761	0.991753	0.998146	3.20025	0.807702	721.065674	27.911764	528.819885	99.710739	173.894928	13700	7.630357	0.932323	0.985779	0.996803	7.231575	0.865646	1	1	1	1	1	1	1	1	1	1	1	1	1	231.483408	693.15391	0.01931823	0.003863925	4.999639437	2.321824055
7	2300	19540	295.399994	87.470589	339.82077	211.561188	183.166229	9500	4.353707	0.948371	0.98922	0.992638	1.396286	0.372343	5665.798828	23.779411	5041.865723	77.771545	178.41243	14900	4.353707	0.92024	0.884499	0.997467	72.851823	0.857432	1	1	1	1	1	0	1	1	1	1	1	1	1	207.929405	5642.019417	0.017352553	0.031450934	0.551734104	-0.857954936
8	2540	19530	263.764038	59.926472	327.642578	156.466614	185.583237	8900	7.630357	0.955069	0.9879	0.996346	1.685753	0.449534	6502.781738	21.455883	4704.965332	90.837471	163.127899	16500	7.630357	0.900685	0.89782	0.997246	71.586997	0.885222	1	1	1	1	1	0	1	1	1	1	1	1	1	203.837566	6481.325855	0.017011073	0.036129573	0.470835134	-1.086706114
9	2770	19530	279.460541	32.441177	323.516205	85.884407	178.41243	7600	8.295665	0.94729	0.991402	0.99749	3.253915	0.809666	162.279419	14.470589	158.310471	80.081573	182.64415	6800	8.295665	0.942094	0.995384	0.998711	2.026426	0.54038	1	1	1	1	1	1	1	1	1	1	1	0	1	247.019364	147.80883	0.020614769	0.000823947	25.01952814	4.644982676
10	3000	19530	270.711334	71.235291	257.458984	214.429001	184.895889	9700	11.376017	0.959638	0.991478	0.992668	1.262475	0.33666	7697.760742	28.367647	6205.954102	77.66497	178.233932	18400	11.376017	0.936032	0.850426	0.998093	99.114964	0.857756	1	1	1	1	1	0	1	1	1	1	1	1	1	199.476043	7669.393095	0.016647086	0.042752348	0.389384125	-1.360734028
