1	2250	22610	23870	912	3111.507813	208.544067	97.066856	8100	29.1952	0.97046	0.85994	0.991745	114.460221	0.906626	6944	202	1683.182739	124.368973	97.066856	8100	29.1952	0.97046	0.946564	0.99649	55.833861	0.964376	1	1	1	1	1	1	1	1	1	1	1	1	1	22958	6742	0.13212842	0.086041277	1.535639923	0.186289394
2	2480	22610	9056	806	1702.634155	203.414444	97.066856	8100	28.38089	0.97046	0.931152	0.991409	44.519946	0.954102	3366	178	742.190613	114.357513	97.066856	8100	28.38089	0.97046	0.9711	0.996643	29.434008	0.968187	1	1	1	1	1	1	1	1	1	1	1	1	1	8250	3188	0.047480593	0.040685196	1.167023837	0.067079727
3	2720	22610	1218	744	0	678.130127	0	100	29.1952	1	1	0.991699	1.796115	0.478964	510	184	136.349884	635.734558	67.702759	1000	29.1952	0.754514	0.996872	0.992111	0.802222	0.213926	0	0	1	1	1	0	1	0	1	1	1	0	1	474	326	0.002727976	0.004160406	0.65569947	-0.183295168
4	2950	22610	1340	810	0	222.208313	0	100	28.38089	1	1	0.992661	6.030377	0.5	504	190	54.084621	194.401764	70.917542	1900	28.38089	0.795414	0.998566	0.994736	2.592569	0.691352	0	0	1	1	1	1	1	0	1	1	1	0	1	530	314	0.003050268	0.004007262	0.761185159	-0.118509688
5	3190	22610	1194	892	0	182.570053	0	100	29.1952	1	1	0.994171	6.539955	0.5	464	192	95.207375	149.588242	71.364975	900	29.1952	0.770348	0.997879	0.996063	3.101848	0.763891	0	0	1	1	1	1	1	0	1	1	1	1	1	302	272	0.001738077	0.003471259	0.500705232	-0.30041787
6	3420	22610	1922	848	57.743687	176.725937	22.567585	400	28.38089	0.35015	0.999023	0.994278	10.875597	0.400171	490	162	149.939697	129.104126	86.672455	4800	28.38089	0.92253	0.996048	0.995972	3.795386	0.827449	0	0	0	1	1	1	1	1	1	1	1	1	1	1074	328	0.00618111	0.00418593	1.47663966	0.169274529
7	3660	22610	2682	832	403.459045	189.686768	86.672455	6600	29.1952	0.940013	0.987228	0.994186	14.139099	0.933362	1896	164	658.00824	164.665359	93.389999	7700	29.1952	0.960253	0.978027	0.995407	11.514261	0.926004	1	1	1	1	1	1	1	1	1	1	1	1	1	1850	1732	0.010647163	0.022103751	0.481690334	-0.317232068
8	3890	22610	8430	906	2029.031128	206.254547	97.066856	8100	28.38089	0.97046	0.931076	0.992783	40.871826	0.954051	3914	178	1049.393433	120.761887	97.066856	8100	28.38089	0.97046	0.964874	0.996857	32.410888	0.970939	1	1	1	1	1	1	1	1	1	1	1	1	1	7524	3736	0.043302301	0.047678762	0.908209437	-0.04181399
9	4130	22610	3170	872	599.16333	182.417358	88.489685	6700	29.1952	0.936069	0.983444	0.994522	17.377732	0.942448	1184	202	464.799438	147.298187	90.27034	7200	29.1952	0.93745	0.987671	0.994949	8.038117	0.90038	1	1	1	1	1	1	1	1	1	1	1	1	1	2298	982	0.013225503	0.012532265	1.055316255	0.023382627
10	4360	22610	15626	806	5552.78418	196.66214	93.730225	7800	28.38089	0.955854	0.858261	0.992905	79.456066	0.905507	7406	172	2904.112549	124.20192	94.743553	7900	28.38089	0.955337	0.9263	0.996918	59.628708	0.950867	1	1	1	1	1	1	1	1	1	1	1	1	1	14820	7234	0.085292411	0.092320172	0.923876223	-0.03438621
